Cluster Index,flow_ID,Cluster,Device Name,Flow Key
2313,udp_2313,301,Light Bulbs LiFX Smart Bulb_UNSW,"(('192.168.1.118', 48999), ('45.33.91.95', 123), 17, -2285920985903334981)"
2314,udp_2314,301,Light Bulbs LiFX Smart Bulb_UNSW,"(('192.168.1.118', 48999), ('52.41.67.45', 123), 17, -2285920985903334981)"
2315,udp_2315,301,Light Bulbs LiFX Smart Bulb_UNSW,"(('192.168.1.118', 48999), ('195.154.79.192', 123), 17, -2285920985903334981)"
2316,udp_2316,301,Light Bulbs LiFX Smart Bulb_UNSW,"(('192.168.1.118', 48999), ('23.92.29.245', 123), 17, -2285920985903334981)"
2317,udp_2317,301,Light Bulbs LiFX Smart Bulb_UNSW,"(('192.168.1.118', 48999), ('216.228.192.51', 123), 17, -2285920985903334981)"
2318,udp_2318,301,Light Bulbs LiFX Smart Bulb_UNSW,"(('185.11.138.90', 123), ('192.168.1.118', 48999), 17, -2285920985903334981)"
2319,udp_2319,1012,Lightify-hub_Mon,"(('192.168.20.123', 5353), ('224.0.0.251', 5353), 17, 4037130521784737764)"
2320,udp_2320,149,Lightify-hub_Mon,"(('192.168.20.123', 49157), ('35.159.20.196', 443), 17, 4037130521784737764)"
2321,udp_2321,1036,Lightify-hub_Mon,"(('192.168.20.123', 49157), ('52.59.201.232', 443), 17, 4037130521784737764)"
2322,udp_2322,211,Lightify-hub_Mon,"(('192.168.20.123', 49157), ('35.157.62.73', 443), 17, 4037130521784737764)"
2323,udp_2323,211,Lightify-hub_Mon,"(('192.168.20.123', 49162), ('35.157.62.73', 443), 17, 4037130521784737764)"
2324,udp_2324,679,Lightify-hub_Mon,"(('192.168.20.123', 49157), ('35.157.95.104', 443), 17, 4037130521784737764)"
2325,udp_2325,301,Lightify-hub_Mon,"(('18.185.89.33', 80), ('192.168.20.123', 49156), 17, 4037130521784737764)"
2326,udp_2326,149,Lightify-hub_Mon,"(('192.168.20.123', 49157), ('3.120.192.30', 443), 17, 4037130521784737764)"
2327,udp_2327,437,Lightify-hub_Mon,"(('18.185.51.112', 443), ('192.168.20.123', 49157), 17, 4037130521784737764)"
2328,udp_2328,28,Lightify-hub_Mon,"(('192.168.10.149', 49165), ('34.222.135.175', 443), 17, 6560885982864300909)"
2329,udp_2329,426,Lightify-hub_Mon,"(('192.168.10.149', 5353), ('224.0.0.251', 5353), 17, 6560885982864300909)"
2330,udp_2330,28,Lightify-hub_Mon,"(('192.168.10.149', 49162), ('54.186.227.191', 443), 17, 6560885982864300909)"
2331,udp_2331,28,Lightify-hub_Mon,"(('192.168.10.149', 49158), ('54.186.227.191', 443), 17, 6560885982864300909)"
2332,udp_2332,20,Lightify-hub_Mon,"(('192.168.10.149', 49161), ('52.42.83.41', 80), 17, 6560885982864300909)"
2333,udp_2333,149,Lightify-hub_Mon,"(('192.168.10.149', 49159), ('34.213.9.33', 443), 17, 6560885982864300909)"
2334,udp_2334,20,Lightify-hub_Mon,"(('192.168.10.149', 49158), ('52.40.212.252', 80), 17, 6560885982864300909)"
2335,udp_2335,149,Lightify-hub_Mon,"(('192.168.10.149', 49159), ('34.219.36.72', 443), 17, 6560885982864300909)"
2336,udp_2336,149,Lightify-hub_Mon,"(('192.168.10.149', 49159), ('52.26.249.16', 443), 17, 6560885982864300909)"
2337,udp_2337,861,Lightify_IoT-Sentinel,"(('10.10.10.114', 5353), ('224.0.0.251', 5353), 17, -2446678041732655116)"
2338,udp_2338,20,Lightify_IoT-Sentinel,"(('10.10.10.114', 49157), ('195.65.87.104', 80), 17, -2446678041732655116)"
2339,udp_2339,149,Lightify_IoT-Sentinel,"(('10.10.10.114', 49159), ('195.65.87.72', 80), 17, -2446678041732655116)"
2340,udp_2340,199,Lightify_IoT-Sentinel,"(('10.10.10.114', 49158), ('195.65.87.73', 80), 17, -2446678041732655116)"
2341,udp_2341,199,Lightify_IoT-Sentinel,"(('10.10.10.114', 49158), ('195.65.87.71', 80), 17, -2446678041732655116)"
2342,udp_2342,199,Lightify_IoT-Sentinel,"(('10.10.10.114', 49158), ('195.65.87.72', 80), 17, -2446678041732655116)"
2343,udp_2343,20,Lightify_IoT-Sentinel,"(('10.10.10.114', 49158), ('195.65.87.104', 80), 17, -2446678041732655116)"
2344,udp_2344,199,Lightify_IoT-Sentinel,"(('10.10.10.114', 49159), ('195.65.87.71', 80), 17, -2446678041732655116)"
2345,udp_2345,149,Lightify_IoT-Sentinel,"(('10.10.10.114', 49159), ('195.65.87.73', 80), 17, -2446678041732655116)"
2346,udp_2346,301,LogitechLogiCircle_YT,"(('192.168.0.29', 123), ('198.206.133.14', 123), 17, -1704050284378957506)"
2347,udp_2347,301,LogitechLogiCircle_YT,"(('173.255.215.209', 123), ('192.168.0.29', 123), 17, -1704050284378957506)"
2348,udp_2348,301,LogitechLogiCircle_YT,"(('12.167.151.2', 123), ('192.168.0.29', 123), 17, -1704050284378957506)"
2349,udp_2349,301,LogitechLogiCircle_YT,"(('192.168.0.29', 123), ('66.7.96.2', 123), 17, -1704050284378957506)"
2350,udp_2350,168,Luohe-spycam_Mon,"(('192.168.10.209', 21152), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2351,udp_2351,168,Luohe-spycam_Mon,"(('192.168.10.209', 21152), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2352,udp_2352,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 21152), 17, 9143311720053132292)"
2353,udp_2353,168,Luohe-spycam_Mon,"(('192.168.10.209', 17402), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2354,udp_2354,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 17402), 17, 9143311720053132292)"
2355,udp_2355,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 13667), 17, 9143311720053132292)"
2356,udp_2356,374,Luohe-spycam_Mon,"(('192.168.10.209', 36770), ('255.255.255.255', 41032), 17, 9143311720053132292)"
2357,udp_2357,404,Luohe-spycam_Mon,"(('192.168.10.209', 15966), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2358,udp_2358,990,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 15966), 17, 9143311720053132292)"
2359,udp_2359,168,Luohe-spycam_Mon,"(('192.168.10.209', 11068), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2360,udp_2360,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 11068), 17, 9143311720053132292)"
2361,udp_2361,83,Luohe-spycam_Mon,"(('192.168.10.209', 11068), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2362,udp_2362,168,Luohe-spycam_Mon,"(('192.168.10.209', 15477), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2363,udp_2363,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 15477), 17, 9143311720053132292)"
2364,udp_2364,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 11425), 17, 9143311720053132292)"
2365,udp_2365,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 22093), 17, 9143311720053132292)"
2366,udp_2366,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 16555), 17, 9143311720053132292)"
2367,udp_2367,1048,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 23358), 17, 9143311720053132292)"
2368,udp_2368,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 17288), 17, 9143311720053132292)"
2369,udp_2369,168,Luohe-spycam_Mon,"(('192.168.10.209', 18406), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2370,udp_2370,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 18406), 17, 9143311720053132292)"
2371,udp_2371,91,Luohe-spycam_Mon,"(('129.10.227.248', 15143), ('192.168.10.209', 18406), 17, 9143311720053132292)"
2372,udp_2372,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 17774), 17, 9143311720053132292)"
2373,udp_2373,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 19314), 17, 9143311720053132292)"
2374,udp_2374,1048,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 22389), 17, 9143311720053132292)"
2375,udp_2375,138,Luohe-spycam_Mon,"(('192.168.10.209', 17319), ('99.186.112.214', 7089), 17, 9143311720053132292)"
2376,udp_2376,168,Luohe-spycam_Mon,"(('192.168.10.209', 25734), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2377,udp_2377,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 25734), 17, 9143311720053132292)"
2378,udp_2378,23,Luohe-spycam_Mon,"(('182.92.131.196', 12302), ('192.168.10.209', 25734), 17, 9143311720053132292)"
2379,udp_2379,484,Luohe-spycam_Mon,"(('192.168.10.209', 12729), ('99.186.112.214', 3852), 17, 9143311720053132292)"
2380,udp_2380,83,Luohe-spycam_Mon,"(('192.168.10.209', 22160), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2381,udp_2381,1048,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 22160), 17, 9143311720053132292)"
2382,udp_2382,26,Luohe-spycam_Mon,"(('182.92.131.196', 12302), ('192.168.10.209', 22160), 17, 9143311720053132292)"
2383,udp_2383,168,Luohe-spycam_Mon,"(('192.168.10.209', 26339), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2384,udp_2384,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 26339), 17, 9143311720053132292)"
2385,udp_2385,83,Luohe-spycam_Mon,"(('192.168.10.209', 26339), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2386,udp_2386,186,Luohe-spycam_Mon,"(('192.168.10.209', 17611), ('24.142.79.216', 2663), 17, 9143311720053132292)"
2387,udp_2387,83,Luohe-spycam_Mon,"(('192.168.10.209', 18448), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2388,udp_2388,1048,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 18448), 17, 9143311720053132292)"
2389,udp_2389,23,Luohe-spycam_Mon,"(('182.92.131.196', 12311), ('192.168.10.209', 18448), 17, 9143311720053132292)"
2390,udp_2390,186,Luohe-spycam_Mon,"(('192.168.10.209', 10072), ('24.142.79.216', 5143), 17, 9143311720053132292)"
2391,udp_2391,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 15033), 17, 9143311720053132292)"
2392,udp_2392,23,Luohe-spycam_Mon,"(('182.92.131.196', 12318), ('192.168.10.209', 15033), 17, 9143311720053132292)"
2393,udp_2393,138,Luohe-spycam_Mon,"(('192.168.10.209', 28186), ('24.142.79.216', 5904), 17, 9143311720053132292)"
2394,udp_2394,23,Luohe-spycam_Mon,"(('182.92.131.196', 12302), ('192.168.10.209', 28891), 17, 9143311720053132292)"
2395,udp_2395,432,Luohe-spycam_Mon,"(('192.168.10.209', 15324), ('69.201.55.91', 6343), 17, 9143311720053132292)"
2396,udp_2396,23,Luohe-spycam_Mon,"(('182.92.131.196', 12305), ('192.168.10.209', 13796), 17, 9143311720053132292)"
2397,udp_2397,138,Luohe-spycam_Mon,"(('192.168.10.209', 29696), ('24.142.79.216', 8236), 17, 9143311720053132292)"
2398,udp_2398,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 22591), 17, 9143311720053132292)"
2399,udp_2399,31,Luohe-spycam_Mon,"(('192.168.10.209', 22591), ('99.186.112.214', 3936), 17, 9143311720053132292)"
2400,udp_2400,168,Luohe-spycam_Mon,"(('192.168.10.209', 24647), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2401,udp_2401,168,Luohe-spycam_Mon,"(('192.168.10.209', 24647), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2402,udp_2402,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 24647), 17, 9143311720053132292)"
2403,udp_2403,168,Luohe-spycam_Mon,"(('192.168.10.209', 15888), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2404,udp_2404,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 15888), 17, 9143311720053132292)"
2405,udp_2405,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 15888), 17, 9143311720053132292)"
2406,udp_2406,88,Luohe-spycam_Mon,"(('192.168.10.209', 15888), ('47.133.214.248', 5003), 17, 9143311720053132292)"
2407,udp_2407,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 29441), 17, 9143311720053132292)"
2408,udp_2408,138,Luohe-spycam_Mon,"(('192.168.10.209', 25608), ('47.133.214.248', 4997), 17, 9143311720053132292)"
2409,udp_2409,112,Luohe-spycam_Mon,"(('182.92.131.196', 12305), ('192.168.10.209', 13927), 17, 9143311720053132292)"
2410,udp_2410,88,Luohe-spycam_Mon,"(('192.168.10.209', 29868), ('69.201.55.91', 5423), 17, 9143311720053132292)"
2411,udp_2411,168,Luohe-spycam_Mon,"(('192.168.10.209', 22943), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2412,udp_2412,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 22943), 17, 9143311720053132292)"
2413,udp_2413,432,Luohe-spycam_Mon,"(('192.168.10.209', 13402), ('47.133.214.248', 7610), 17, 9143311720053132292)"
2414,udp_2414,26,Luohe-spycam_Mon,"(('182.92.131.196', 12303), ('192.168.10.209', 20333), 17, 9143311720053132292)"
2415,udp_2415,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 28379), 17, 9143311720053132292)"
2416,udp_2416,186,Luohe-spycam_Mon,"(('192.168.10.209', 19696), ('99.182.9.37', 6691), 17, 9143311720053132292)"
2417,udp_2417,168,Luohe-spycam_Mon,"(('192.168.10.209', 14527), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2418,udp_2418,144,Luohe-spycam_Mon,"(('192.168.10.209', 14527), ('99.182.9.37', 4780), 17, 9143311720053132292)"
2419,udp_2419,432,Luohe-spycam_Mon,"(('192.168.10.209', 14669), ('69.201.55.91', 7321), 17, 9143311720053132292)"
2420,udp_2420,88,Luohe-spycam_Mon,"(('192.168.10.209', 18528), ('24.142.79.216', 8707), 17, 9143311720053132292)"
2421,udp_2421,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 13650), 17, 9143311720053132292)"
2422,udp_2422,186,Luohe-spycam_Mon,"(('192.168.10.209', 17558), ('69.201.55.91', 2779), 17, 9143311720053132292)"
2423,udp_2423,168,Luohe-spycam_Mon,"(('192.168.10.209', 29831), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2424,udp_2424,26,Luohe-spycam_Mon,"(('182.92.131.196', 12309), ('192.168.10.209', 29831), 17, 9143311720053132292)"
2425,udp_2425,168,Luohe-spycam_Mon,"(('192.168.10.209', 22337), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2426,udp_2426,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 22337), 17, 9143311720053132292)"
2427,udp_2427,91,Luohe-spycam_Mon,"(('129.10.227.248', 26057), ('192.168.10.209', 22337), 17, 9143311720053132292)"
2428,udp_2428,714,Luohe-spycam_Mon,"(('192.168.10.209', 22337), ('47.133.214.248', 3658), 17, 9143311720053132292)"
2429,udp_2429,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 14880), 17, 9143311720053132292)"
2430,udp_2430,432,Luohe-spycam_Mon,"(('192.168.10.209', 28500), ('69.201.55.91', 2176), 17, 9143311720053132292)"
2431,udp_2431,168,Luohe-spycam_Mon,"(('192.168.10.209', 13728), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2432,udp_2432,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 13728), 17, 9143311720053132292)"
2433,udp_2433,91,Luohe-spycam_Mon,"(('182.92.131.196', 12304), ('192.168.10.209', 13728), 17, 9143311720053132292)"
2434,udp_2434,714,Luohe-spycam_Mon,"(('192.168.10.209', 13728), ('99.186.112.214', 4946), 17, 9143311720053132292)"
2435,udp_2435,186,Luohe-spycam_Mon,"(('192.168.10.209', 20618), ('69.201.55.91', 2101), 17, 9143311720053132292)"
2436,udp_2436,23,Luohe-spycam_Mon,"(('182.92.131.196', 12314), ('192.168.10.209', 17000), 17, 9143311720053132292)"
2437,udp_2437,432,Luohe-spycam_Mon,"(('192.168.10.209', 27655), ('99.186.112.214', 2967), 17, 9143311720053132292)"
2438,udp_2438,112,Luohe-spycam_Mon,"(('182.92.131.196', 12304), ('192.168.10.209', 21661), 17, 9143311720053132292)"
2439,udp_2439,186,Luohe-spycam_Mon,"(('192.168.10.209', 10991), ('69.201.55.91', 6428), 17, 9143311720053132292)"
2440,udp_2440,263,Luohe-spycam_Mon,"(('182.92.131.196', 12304), ('192.168.10.209', 23175), 17, 9143311720053132292)"
2441,udp_2441,422,Luohe-spycam_Mon,"(('192.168.10.209', 16096), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2442,udp_2442,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 16096), 17, 9143311720053132292)"
2443,udp_2443,105,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 16096), 17, 9143311720053132292)"
2444,udp_2444,31,Luohe-spycam_Mon,"(('192.168.10.209', 16096), ('69.201.55.91', 2444), 17, 9143311720053132292)"
2445,udp_2445,168,Luohe-spycam_Mon,"(('192.168.10.209', 18458), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2446,udp_2446,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 18458), 17, 9143311720053132292)"
2447,udp_2447,186,Luohe-spycam_Mon,"(('192.168.10.209', 25484), ('69.201.55.91', 5130), 17, 9143311720053132292)"
2448,udp_2448,112,Luohe-spycam_Mon,"(('182.92.131.196', 12307), ('192.168.10.209', 11850), 17, 9143311720053132292)"
2449,udp_2449,432,Luohe-spycam_Mon,"(('192.168.10.209', 22487), ('24.142.79.216', 8542), 17, 9143311720053132292)"
2450,udp_2450,112,Luohe-spycam_Mon,"(('182.92.131.196', 12304), ('192.168.10.209', 10512), 17, 9143311720053132292)"
2451,udp_2451,432,Luohe-spycam_Mon,"(('192.168.10.209', 26491), ('99.182.9.37', 2546), 17, 9143311720053132292)"
2452,udp_2452,88,Luohe-spycam_Mon,"(('192.168.10.209', 26736), ('24.142.79.216', 8389), 17, 9143311720053132292)"
2453,udp_2453,168,Luohe-spycam_Mon,"(('192.168.10.209', 27445), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2454,udp_2454,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 27445), 17, 9143311720053132292)"
2455,udp_2455,186,Luohe-spycam_Mon,"(('192.168.10.209', 10948), ('69.201.55.91', 5637), 17, 9143311720053132292)"
2456,udp_2456,112,Luohe-spycam_Mon,"(('182.92.131.196', 12307), ('192.168.10.209', 25086), 17, 9143311720053132292)"
2457,udp_2457,186,Luohe-spycam_Mon,"(('192.168.10.209', 10460), ('69.201.55.91', 8038), 17, 9143311720053132292)"
2458,udp_2458,403,Luohe-spycam_Mon,"(('182.92.131.196', 12303), ('192.168.10.209', 26374), 17, 9143311720053132292)"
2459,udp_2459,168,Luohe-spycam_Mon,"(('192.168.10.209', 20188), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2460,udp_2460,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 20188), 17, 9143311720053132292)"
2461,udp_2461,186,Luohe-spycam_Mon,"(('192.168.10.209', 21356), ('24.142.79.216', 8899), 17, 9143311720053132292)"
2462,udp_2462,31,Luohe-spycam_Mon,"(('192.168.10.209', 29526), ('69.201.55.91', 6213), 17, 9143311720053132292)"
2463,udp_2463,138,Luohe-spycam_Mon,"(('192.168.10.209', 27084), ('207.118.28.216', 8347), 17, 9143311720053132292)"
2464,udp_2464,168,Luohe-spycam_Mon,"(('192.168.10.209', 18244), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2465,udp_2465,403,Luohe-spycam_Mon,"(('182.92.131.196', 12314), ('192.168.10.209', 18244), 17, 9143311720053132292)"
2466,udp_2466,186,Luohe-spycam_Mon,"(('192.168.10.209', 22999), ('69.201.55.91', 6252), 17, 9143311720053132292)"
2467,udp_2467,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 21422), 17, 9143311720053132292)"
2468,udp_2468,403,Luohe-spycam_Mon,"(('182.92.131.196', 12312), ('192.168.10.209', 21422), 17, 9143311720053132292)"
2469,udp_2469,186,Luohe-spycam_Mon,"(('192.168.10.209', 11810), ('24.142.79.216', 4948), 17, 9143311720053132292)"
2470,udp_2470,263,Luohe-spycam_Mon,"(('182.92.131.196', 12303), ('192.168.10.209', 11547), 17, 9143311720053132292)"
2471,udp_2471,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 24614), 17, 9143311720053132292)"
2472,udp_2472,432,Luohe-spycam_Mon,"(('192.168.10.209', 23466), ('47.133.214.248', 3880), 17, 9143311720053132292)"
2473,udp_2473,112,Luohe-spycam_Mon,"(('182.92.131.196', 12312), ('192.168.10.209', 24716), 17, 9143311720053132292)"
2474,udp_2474,432,Luohe-spycam_Mon,"(('192.168.10.209', 27389), ('69.201.55.91', 6194), 17, 9143311720053132292)"
2475,udp_2475,112,Luohe-spycam_Mon,"(('182.92.131.196', 12303), ('192.168.10.209', 12057), 17, 9143311720053132292)"
2476,udp_2476,138,Luohe-spycam_Mon,"(('192.168.10.209', 14420), ('99.182.9.37', 2728), 17, 9143311720053132292)"
2477,udp_2477,168,Luohe-spycam_Mon,"(('192.168.10.209', 28207), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2478,udp_2478,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 28207), 17, 9143311720053132292)"
2479,udp_2479,23,Luohe-spycam_Mon,"(('182.92.131.196', 12315), ('192.168.10.209', 28207), 17, 9143311720053132292)"
2480,udp_2480,186,Luohe-spycam_Mon,"(('192.168.10.209', 16323), ('47.133.224.49', 6424), 17, 9143311720053132292)"
2481,udp_2481,168,Luohe-spycam_Mon,"(('192.168.10.209', 22185), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2482,udp_2482,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 22185), 17, 9143311720053132292)"
2483,udp_2483,112,Luohe-spycam_Mon,"(('182.92.131.196', 12310), ('192.168.10.209', 22185), 17, 9143311720053132292)"
2484,udp_2484,186,Luohe-spycam_Mon,"(('192.168.10.209', 17203), ('69.201.55.91', 8866), 17, 9143311720053132292)"
2485,udp_2485,112,Luohe-spycam_Mon,"(('182.92.131.196', 12310), ('192.168.10.209', 10931), 17, 9143311720053132292)"
2486,udp_2486,432,Luohe-spycam_Mon,"(('192.168.10.209', 25785), ('99.182.9.37', 4746), 17, 9143311720053132292)"
2487,udp_2487,168,Luohe-spycam_Mon,"(('192.168.10.209', 16849), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2488,udp_2488,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 16849), 17, 9143311720053132292)"
2489,udp_2489,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 16849), 17, 9143311720053132292)"
2490,udp_2490,69,Luohe-spycam_Mon,"(('192.168.10.209', 16849), ('99.186.112.214', 2346), 17, 9143311720053132292)"
2491,udp_2491,186,Luohe-spycam_Mon,"(('192.168.10.209', 21922), ('99.182.9.37', 2204), 17, 9143311720053132292)"
2492,udp_2492,403,Luohe-spycam_Mon,"(('182.92.131.196', 12310), ('192.168.10.209', 10422), 17, 9143311720053132292)"
2493,udp_2493,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 13079), 17, 9143311720053132292)"
2494,udp_2494,432,Luohe-spycam_Mon,"(('192.168.10.209', 18962), ('99.182.9.37', 4937), 17, 9143311720053132292)"
2495,udp_2495,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 29762), 17, 9143311720053132292)"
2496,udp_2496,112,Luohe-spycam_Mon,"(('182.92.131.196', 12310), ('192.168.10.209', 29762), 17, 9143311720053132292)"
2497,udp_2497,432,Luohe-spycam_Mon,"(('192.168.10.209', 16251), ('99.186.112.214', 8143), 17, 9143311720053132292)"
2498,udp_2498,26,Luohe-spycam_Mon,"(('182.92.131.196', 12309), ('192.168.10.209', 20495), 17, 9143311720053132292)"
2499,udp_2499,186,Luohe-spycam_Mon,"(('192.168.10.209', 23001), ('99.182.9.37', 5809), 17, 9143311720053132292)"
2500,udp_2500,403,Luohe-spycam_Mon,"(('182.92.131.196', 12310), ('192.168.10.209', 26986), 17, 9143311720053132292)"
2501,udp_2501,186,Luohe-spycam_Mon,"(('192.168.10.209', 23416), ('99.186.112.214', 3266), 17, 9143311720053132292)"
2502,udp_2502,112,Luohe-spycam_Mon,"(('182.92.131.196', 12313), ('192.168.10.209', 22359), 17, 9143311720053132292)"
2503,udp_2503,186,Luohe-spycam_Mon,"(('192.168.10.209', 19343), ('24.142.79.216', 5763), 17, 9143311720053132292)"
2504,udp_2504,168,Luohe-spycam_Mon,"(('192.168.10.209', 16872), ('54.191.3.239', 32100), 17, 9143311720053132292)"
2505,udp_2505,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 16872), 17, 9143311720053132292)"
2506,udp_2506,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 16872), 17, 9143311720053132292)"
2507,udp_2507,112,Luohe-spycam_Mon,"(('182.92.131.196', 12304), ('192.168.10.209', 16872), 17, 9143311720053132292)"
2508,udp_2508,168,Luohe-spycam_Mon,"(('192.168.10.209', 29040), ('54.186.48.247', 32100), 17, 9143311720053132292)"
2509,udp_2509,127,Luohe-spycam_Mon,"(('182.92.131.196', 32100), ('192.168.10.209', 29040), 17, 9143311720053132292)"
2510,udp_2510,88,Luohe-spycam_Mon,"(('192.168.10.209', 12260), ('24.142.79.216', 8290), 17, 9143311720053132292)"
2511,udp_2511,138,Luohe-spycam_Mon,"(('192.168.10.209', 26339), ('99.186.112.214', 7566), 17, 9143311720053132292)"
2512,udp_2512,31,Luohe-spycam_Mon,"(('192.168.10.209', 18529), ('24.142.79.216', 2005), 17, 9143311720053132292)"
2513,udp_2513,31,Luohe-spycam_Mon,"(('192.168.10.209', 10738), ('99.186.112.214', 2549), 17, 9143311720053132292)"
2514,udp_2514,31,Luohe-spycam_Mon,"(('192.168.10.209', 26111), ('99.186.112.214', 5507), 17, 9143311720053132292)"
2515,udp_2515,31,Luohe-spycam_Mon,"(('192.168.10.209', 17982), ('99.186.112.214', 8902), 17, 9143311720053132292)"
2516,udp_2516,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 24647), 17, 9143311720053132292)"
2517,udp_2517,88,Luohe-spycam_Mon,"(('192.168.10.209', 24647), ('24.142.79.216', 6111), 17, 9143311720053132292)"
2518,udp_2518,91,Luohe-spycam_Mon,"(('129.10.227.248', 17062), ('192.168.10.209', 29441), 17, 9143311720053132292)"
2519,udp_2519,31,Luohe-spycam_Mon,"(('192.168.10.209', 29441), ('69.201.55.91', 7767), 17, 9143311720053132292)"
