Cluster Index,flow_ID,Cluster,Device Name,Flow Key
7153,tcp_7153,350,Google-home-mini_Mon,"(('192.168.20.142', 51033), ('216.58.212.106', 443), 6, -3930593043164777228)"
7154,tcp_7154,275,Google-home-mini_Mon,"(('192.168.20.142', 51141), ('216.58.214.4', 443), 6, -3930593043164777228)"
7155,tcp_7155,2186,Google-home-mini_Mon,"(('192.168.20.142', 58368), ('216.58.213.106', 443), 6, -3930593043164777228)"
7156,tcp_7156,3988,Google-home-mini_Mon,"(('192.168.20.142', 50239), ('74.125.140.188', 5228), 6, -3930593043164777228)"
7157,tcp_7157,1309,Google-home-mini_Mon,"(('192.168.20.142', 34429), ('216.58.204.4', 443), 6, -3930593043164777228)"
7158,tcp_7158,902,Google-home-mini_Mon,"(('192.168.20.142', 50629), ('216.58.198.170', 443), 6, -3930593043164777228)"
7159,tcp_7159,256,Google-home-mini_Mon,"(('192.168.20.142', 50676), ('216.58.206.132', 443), 6, -3930593043164777228)"
7160,tcp_7160,350,Google-home-mini_Mon,"(('192.168.20.142', 50635), ('216.58.198.170', 443), 6, -3930593043164777228)"
7161,tcp_7161,2174,Google-home-mini_Mon,"(('192.168.20.142', 32962), ('64.233.184.188', 5228), 6, -3930593043164777228)"
7162,tcp_7162,580,Google-home-mini_Mon,"(('172.217.169.4', 443), ('192.168.20.142', 55044), 6, -3930593043164777228)"
7163,tcp_7163,902,Google-home-mini_Mon,"(('192.168.20.142', 60347), ('216.58.213.10', 443), 6, -3930593043164777228)"
7164,tcp_7164,256,Google-home-mini_Mon,"(('192.168.20.142', 46561), ('216.58.206.68', 443), 6, -3930593043164777228)"
7165,tcp_7165,2572,Google-home-mini_Mon,"(('192.168.20.142', 57241), ('216.58.201.10', 443), 6, -3930593043164777228)"
7166,tcp_7166,256,Google-home-mini_Mon,"(('192.168.20.142', 37273), ('216.58.204.68', 443), 6, -3930593043164777228)"
7167,tcp_7167,2186,Google-home-mini_Mon,"(('192.168.20.142', 60367), ('216.58.213.10', 443), 6, -3930593043164777228)"
7168,tcp_7168,275,Google-home-mini_Mon,"(('192.168.20.142', 46571), ('216.58.206.68', 443), 6, -3930593043164777228)"
7169,tcp_7169,22,Google-home-mini_Mon,"(('192.168.20.142', 46058), ('216.58.212.74', 443), 6, -3930593043164777228)"
7170,tcp_7170,256,Google-home-mini_Mon,"(('192.168.20.142', 60933), ('216.58.206.100', 443), 6, -3930593043164777228)"
7171,tcp_7171,350,Google-home-mini_Mon,"(('192.168.20.142', 49307), ('216.58.206.74', 443), 6, -3930593043164777228)"
7172,tcp_7172,256,Google-home-mini_Mon,"(('192.168.20.142', 46581), ('216.58.206.68', 443), 6, -3930593043164777228)"
7173,tcp_7173,5253,Google-home-mini_Mon,"(('192.168.20.142', 55847), ('216.58.213.14', 443), 6, -3930593043164777228)"
7174,tcp_7174,129,Google-home-mini_Mon,"(('172.217.169.10', 443), ('192.168.20.142', 51211), 6, -3930593043164777228)"
7175,tcp_7175,2321,Google-home-mini_Mon,"(('192.168.20.142', 34477), ('216.58.204.4', 443), 6, -3930593043164777228)"
7176,tcp_7176,2321,Google-home-mini_Mon,"(('192.168.20.142', 56232), ('216.58.206.36', 443), 6, -3930593043164777228)"
7177,tcp_7177,350,Google-home-mini_Mon,"(('192.168.20.142', 50684), ('216.58.198.170', 443), 6, -3930593043164777228)"
7178,tcp_7178,2321,Google-home-mini_Mon,"(('192.168.20.142', 56243), ('216.58.206.36', 443), 6, -3930593043164777228)"
7179,tcp_7179,275,Google-home-mini_Mon,"(('192.168.20.142', 43701), ('216.58.198.228', 443), 6, -3930593043164777228)"
7180,tcp_7180,902,Google-home-mini_Mon,"(('192.168.20.142', 49346), ('216.58.206.74', 443), 6, -3930593043164777228)"
7181,tcp_7181,256,Google-home-mini_Mon,"(('192.168.20.142', 56267), ('216.58.206.36', 443), 6, -3930593043164777228)"
7182,tcp_7182,350,Google-home-mini_Mon,"(('192.168.20.142', 34212), ('216.58.204.10', 443), 6, -3930593043164777228)"
7183,tcp_7183,2321,Google-home-mini_Mon,"(('192.168.20.142', 34531), ('216.58.204.4', 443), 6, -3930593043164777228)"
7184,tcp_7184,22,Google-home-mini_Mon,"(('192.168.20.142', 38944), ('216.58.210.42', 443), 6, -3930593043164777228)"
7185,tcp_7185,2321,Google-home-mini_Mon,"(('192.168.20.142', 46652), ('216.58.206.68', 443), 6, -3930593043164777228)"
7186,tcp_7186,350,Google-home-mini_Mon,"(('192.168.20.142', 38954), ('216.58.210.42', 443), 6, -3930593043164777228)"
7187,tcp_7187,580,Google-home-mini_Mon,"(('172.217.169.4', 443), ('192.168.20.142', 55159), 6, -3930593043164777228)"
7188,tcp_7188,2186,Google-home-mini_Mon,"(('192.168.20.142', 50755), ('216.58.198.170', 443), 6, -3930593043164777228)"
7189,tcp_7189,580,Google-home-mini_Mon,"(('172.217.169.4', 443), ('192.168.20.142', 55173), 6, -3930593043164777228)"
7190,tcp_7190,2186,Google-home-mini_Mon,"(('192.168.20.142', 60476), ('216.58.213.10', 443), 6, -3930593043164777228)"
7191,tcp_7191,256,Google-home-mini_Mon,"(('192.168.20.142', 46691), ('216.58.206.68', 443), 6, -3930593043164777228)"
7192,tcp_7192,2505,Google-home-mini_Mon,"(('192.168.20.142', 56489), ('216.58.213.106', 443), 6, -3930593043164777228)"
7193,tcp_7193,256,Google-home-mini_Mon,"(('192.168.20.142', 50835), ('216.58.206.132', 443), 6, -3930593043164777228)"
7194,tcp_7194,350,Google-home-mini_Mon,"(('192.168.20.142', 46190), ('216.58.212.74', 443), 6, -3930593043164777228)"
7195,tcp_7195,2321,Google-home-mini_Mon,"(('192.168.20.142', 56350), ('216.58.206.36', 443), 6, -3930593043164777228)"
7196,tcp_7196,350,Google-home-mini_Mon,"(('192.168.20.142', 60509), ('216.58.213.10', 443), 6, -3930593043164777228)"
7197,tcp_7197,5424,Google-home-mini_Mon,"(('172.217.169.4', 443), ('192.168.20.142', 52049), 6, -3930593043164777228)"
7198,tcp_7198,350,Google-home-mini_Mon,"(('192.168.20.142', 48530), ('216.58.198.170', 443), 6, -3930593043164777228)"
7199,tcp_7199,2863,Google-home-mini_Mon,"(('192.168.20.142', 55861), ('216.58.204.68', 443), 6, -3930593043164777228)"
7200,tcp_7200,902,Google-home-mini_Mon,"(('192.168.20.142', 42852), ('216.58.204.10', 443), 6, -3930593043164777228)"
7201,tcp_7201,244,Google-home-mini_Mon,"(('173.194.208.188', 5228), ('192.168.10.225', 37210), 6, 6212572409271089101)"
7202,tcp_7202,1385,Google-home-mini_Mon,"(('172.217.3.100', 443), ('192.168.10.225', 55680), 6, 6212572409271089101)"
7203,tcp_7203,1385,Google-home-mini_Mon,"(('172.217.10.68', 443), ('192.168.10.225', 42933), 6, 6212572409271089101)"
7204,tcp_7204,2,Google-home-mini_Mon,"(('172.217.10.68', 443), ('192.168.10.225', 42978), 6, 6212572409271089101)"
7205,tcp_7205,1664,Google-home-mini_Mon,"(('172.217.10.10', 443), ('192.168.10.225', 33600), 6, 6212572409271089101)"
7206,tcp_7206,2,Google-home-mini_Mon,"(('172.217.10.100', 443), ('192.168.10.225', 46818), 6, 6212572409271089101)"
7207,tcp_7207,2,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58247), 6, 6212572409271089101)"
7208,tcp_7208,1138,Google-home-mini_Mon,"(('172.217.12.202', 443), ('192.168.10.225', 58464), 6, 6212572409271089101)"
7209,tcp_7209,1385,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58294), 6, 6212572409271089101)"
7210,tcp_7210,1385,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58341), 6, 6212572409271089101)"
7211,tcp_7211,264,Google-home-mini_Mon,"(('172.217.3.100', 443), ('192.168.10.225', 56011), 6, 6212572409271089101)"
7212,tcp_7212,1385,Google-home-mini_Mon,"(('172.217.3.100', 443), ('192.168.10.225', 56012), 6, 6212572409271089101)"
7213,tcp_7213,1385,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58436), 6, 6212572409271089101)"
7214,tcp_7214,2,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58482), 6, 6212572409271089101)"
7215,tcp_7215,1378,Google-home-mini_Mon,"(('172.217.12.170', 443), ('192.168.10.225', 34570), 6, 6212572409271089101)"
7216,tcp_7216,2,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58530), 6, 6212572409271089101)"
7217,tcp_7217,2,Google-home-mini_Mon,"(('172.217.10.228', 443), ('192.168.10.225', 51376), 6, 6212572409271089101)"
7218,tcp_7218,1138,Google-home-mini_Mon,"(('172.217.9.234', 443), ('192.168.10.225', 57623), 6, 6212572409271089101)"
7219,tcp_7219,2,Google-home-mini_Mon,"(('172.217.10.68', 443), ('192.168.10.225', 43453), 6, 6212572409271089101)"
7220,tcp_7220,1385,Google-home-mini_Mon,"(('172.217.3.100', 443), ('192.168.10.225', 56293), 6, 6212572409271089101)"
7221,tcp_7221,2249,Google-home-mini_Mon,"(('172.217.3.100', 443), ('192.168.10.225', 56294), 6, 6212572409271089101)"
7222,tcp_7222,1385,Google-home-mini_Mon,"(('172.217.3.100', 443), ('192.168.10.225', 56341), 6, 6212572409271089101)"
7223,tcp_7223,4506,Google-home-mini_Mon,"(('172.217.12.206', 443), ('192.168.10.225', 35770), 6, 6212572409271089101)"
7224,tcp_7224,5443,Google-home-mini_Mon,"(('172.217.10.42', 443), ('192.168.10.225', 47666), 6, 6212572409271089101)"
7225,tcp_7225,1385,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58769), 6, 6212572409271089101)"
7226,tcp_7226,1385,Google-home-mini_Mon,"(('172.217.6.196', 443), ('192.168.10.225', 42474), 6, 6212572409271089101)"
7227,tcp_7227,4515,Google-home-mini_Mon,"(('172.217.6.196', 443), ('192.168.10.225', 42475), 6, 6212572409271089101)"
7228,tcp_7228,1385,Google-home-mini_Mon,"(('172.217.6.228', 443), ('192.168.10.225', 46429), 6, 6212572409271089101)"
7229,tcp_7229,2,Google-home-mini_Mon,"(('172.217.10.36', 443), ('192.168.10.225', 58912), 6, 6212572409271089101)"
7230,tcp_7230,1378,Google-home-mini_Mon,"(('172.217.11.10', 443), ('192.168.10.225', 53794), 6, 6212572409271089101)"
7231,tcp_7231,1385,Google-home-mini_Mon,"(('172.217.9.228', 443), ('192.168.10.225', 48069), 6, 6212572409271089101)"
7232,tcp_7232,2705,Google-home-mini_Mon,"(('172.217.6.234', 443), ('192.168.10.225', 49035), 6, 6212572409271089101)"
7233,tcp_7233,2705,Google-home-mini_Mon,"(('172.217.7.10', 443), ('192.168.10.225', 53791), 6, 6212572409271089101)"
7234,tcp_7234,2738,Google-home-mini_Mon,"(('172.217.9.238', 80), ('192.168.10.225', 53385), 6, 6212572409271089101)"
7235,tcp_7235,3662,Google-home-mini_Mon,"(('172.217.3.99', 443), ('192.168.10.225', 51704), 6, 6212572409271089101)"
7236,tcp_7236,2183,Google-home-mini_Mon,"(('173.194.207.188', 5228), ('192.168.10.225', 48178), 6, 6212572409271089101)"
7237,tcp_7237,1112,Google-home-mini_Mon,"(('172.217.10.110', 443), ('192.168.10.225', 41619), 6, 6212572409271089101)"
7238,tcp_7238,1238,Google-home-mini_Mon,"(('173.194.207.188', 5228), ('192.168.10.225', 48180), 6, 6212572409271089101)"
7239,tcp_7239,4045,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 34437), 6, 6212572409271089101)"
7240,tcp_7240,2234,Google-home-mini_Mon,"(('172.217.6.195', 80), ('192.168.10.225', 46862), 6, 6212572409271089101)"
7241,tcp_7241,1183,Google-home-mini_Mon,"(('173.194.207.188', 5228), ('192.168.10.225', 48184), 6, 6212572409271089101)"
7242,tcp_7242,4694,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 34441), 6, 6212572409271089101)"
7243,tcp_7243,2102,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 34442), 6, 6212572409271089101)"
7244,tcp_7244,3243,Google-home-mini_Mon,"(('172.217.6.206', 443), ('192.168.10.225', 53048), 6, 6212572409271089101)"
7245,tcp_7245,3773,Google-home-mini_Mon,"(('172.217.11.4', 443), ('192.168.10.225', 46580), 6, 6212572409271089101)"
7246,tcp_7246,264,Google-home-mini_Mon,"(('172.217.11.4', 443), ('192.168.10.225', 46581), 6, 6212572409271089101)"
7247,tcp_7247,307,Google-home-mini_Mon,"(('172.217.11.4', 443), ('192.168.10.225', 46583), 6, 6212572409271089101)"
7248,tcp_7248,264,Google-home-mini_Mon,"(('172.217.11.4', 443), ('192.168.10.225', 46584), 6, 6212572409271089101)"
7249,tcp_7249,3604,Google-home-mini_Mon,"(('172.217.12.138', 443), ('192.168.10.225', 41256), 6, 6212572409271089101)"
7250,tcp_7250,3604,Google-home-mini_Mon,"(('172.217.12.138', 443), ('192.168.10.225', 41257), 6, 6212572409271089101)"
7251,tcp_7251,1238,Google-home-mini_Mon,"(('172.217.12.138', 443), ('192.168.10.225', 41258), 6, 6212572409271089101)"
7252,tcp_7252,67,Google-home-mini_Mon,"(('172.217.11.46', 443), ('192.168.10.225', 45989), 6, 6212572409271089101)"
7253,tcp_7253,4319,Google-home-mini_Mon,"(('172.217.6.195', 443), ('192.168.10.225', 34366), 6, 6212572409271089101)"
7254,tcp_7254,2535,Google-home-mini_Mon,"(('172.217.10.131', 443), ('192.168.10.225', 32874), 6, 6212572409271089101)"
7255,tcp_7255,178,Google-home-mini_Mon,"(('172.217.6.238', 443), ('192.168.10.225', 45544), 6, 6212572409271089101)"
7256,tcp_7256,312,Google-home-mini_Mon,"(('172.217.6.238', 443), ('192.168.10.225', 45545), 6, 6212572409271089101)"
7257,tcp_7257,109,Google-home-mini_Mon,"(('172.217.6.227', 443), ('192.168.10.225', 40478), 6, 6212572409271089101)"
7258,tcp_7258,2183,Google-home-mini_Mon,"(('173.194.204.188', 5228), ('192.168.10.225', 34367), 6, 6212572409271089101)"
7259,tcp_7259,1112,Google-home-mini_Mon,"(('172.217.10.110', 443), ('192.168.10.225', 42097), 6, 6212572409271089101)"
7260,tcp_7260,1183,Google-home-mini_Mon,"(('173.194.204.188', 5228), ('192.168.10.225', 34370), 6, 6212572409271089101)"
7261,tcp_7261,3427,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 49675), 6, 6212572409271089101)"
7262,tcp_7262,1183,Google-home-mini_Mon,"(('173.194.204.188', 5228), ('192.168.10.225', 34372), 6, 6212572409271089101)"
7263,tcp_7263,2851,Google-home-mini_Mon,"(('172.217.6.206', 443), ('192.168.10.225', 38055), 6, 6212572409271089101)"
7264,tcp_7264,2042,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 49679), 6, 6212572409271089101)"
7265,tcp_7265,2799,Google-home-mini_Mon,"(('172.217.12.138', 443), ('192.168.10.225', 43515), 6, 6212572409271089101)"
7266,tcp_7266,5232,Google-home-mini_Mon,"(('172.217.10.132', 443), ('192.168.10.225', 48235), 6, 6212572409271089101)"
7267,tcp_7267,2039,Google-home-mini_Mon,"(('172.217.10.132', 443), ('192.168.10.225', 48236), 6, 6212572409271089101)"
7268,tcp_7268,2039,Google-home-mini_Mon,"(('172.217.10.132', 443), ('192.168.10.225', 48237), 6, 6212572409271089101)"
7269,tcp_7269,2039,Google-home-mini_Mon,"(('172.217.10.132', 443), ('192.168.10.225', 48238), 6, 6212572409271089101)"
7270,tcp_7270,827,Google-home-mini_Mon,"(('172.217.10.46', 443), ('192.168.10.225', 40716), 6, 6212572409271089101)"
7271,tcp_7271,3990,Google-home-mini_Mon,"(('172.217.6.195', 443), ('192.168.10.225', 55692), 6, 6212572409271089101)"
7272,tcp_7272,2555,Google-home-mini_Mon,"(('172.217.10.131', 443), ('192.168.10.225', 50412), 6, 6212572409271089101)"
7273,tcp_7273,1361,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 49689), 6, 6212572409271089101)"
7274,tcp_7274,1242,Google-home-mini_Mon,"(('172.217.9.238', 443), ('192.168.10.225', 49690), 6, 6212572409271089101)"
7275,tcp_7275,370,Google-home_Mon,"(('192.168.20.114', 45427), ('216.58.214.14', 80), 6, -8826729750797771490)"
7276,tcp_7276,462,Google-home_Mon,"(('192.168.20.114', 54282), ('216.58.206.131', 443), 6, -8826729750797771490)"
7277,tcp_7277,2690,Google-home_Mon,"(('192.168.20.114', 49127), ('64.233.166.188', 5228), 6, -8826729750797771490)"
7278,tcp_7278,563,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 41916), 6, -8826729750797771490)"
7279,tcp_7279,3142,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 41917), 6, -8826729750797771490)"
7280,tcp_7280,918,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 41918), 6, -8826729750797771490)"
7281,tcp_7281,2316,Google-home_Mon,"(('192.168.20.114', 49133), ('64.233.166.188', 5228), 6, -8826729750797771490)"
7282,tcp_7282,115,Google-home_Mon,"(('192.168.20.114', 35754), ('216.58.206.36', 443), 6, -8826729750797771490)"
7283,tcp_7283,115,Google-home_Mon,"(('192.168.20.114', 35755), ('216.58.206.36', 443), 6, -8826729750797771490)"
7284,tcp_7284,2591,Google-home_Mon,"(('192.168.20.114', 35756), ('216.58.206.36', 443), 6, -8826729750797771490)"
7285,tcp_7285,167,Google-home_Mon,"(('192.168.20.114', 45807), ('216.58.198.234', 443), 6, -8826729750797771490)"
7286,tcp_7286,4970,Google-home_Mon,"(('192.168.20.114', 45808), ('216.58.198.234', 443), 6, -8826729750797771490)"
7287,tcp_7287,914,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 41928), 6, -8826729750797771490)"
7288,tcp_7288,59,Google-home_Mon,"(('172.217.169.14', 80), ('192.168.20.114', 45445), 6, -8826729750797771490)"
7289,tcp_7289,462,Google-home_Mon,"(('192.168.20.114', 51166), ('216.58.212.67', 443), 6, -8826729750797771490)"
7290,tcp_7290,2980,Google-home_Mon,"(('192.168.20.114', 36147), ('74.125.206.188', 5228), 6, -8826729750797771490)"
7291,tcp_7291,5040,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58650), 6, -8826729750797771490)"
7292,tcp_7292,5229,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58651), 6, -8826729750797771490)"
7293,tcp_7293,918,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58652), 6, -8826729750797771490)"
7294,tcp_7294,625,Google-home_Mon,"(('192.168.20.114', 36152), ('74.125.206.188', 5228), 6, -8826729750797771490)"
7295,tcp_7295,167,Google-home_Mon,"(('192.168.20.114', 33459), ('216.58.212.74', 443), 6, -8826729750797771490)"
7296,tcp_7296,1462,Google-home_Mon,"(('192.168.20.114', 59245), ('216.58.212.68', 443), 6, -8826729750797771490)"
7297,tcp_7297,5166,Google-home_Mon,"(('192.168.20.114', 59246), ('216.58.212.68', 443), 6, -8826729750797771490)"
7298,tcp_7298,1189,Google-home_Mon,"(('192.168.20.114', 59247), ('216.58.212.68', 443), 6, -8826729750797771490)"
7299,tcp_7299,3179,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58660), 6, -8826729750797771490)"
7300,tcp_7300,373,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58661), 6, -8826729750797771490)"
7301,tcp_7301,918,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58662), 6, -8826729750797771490)"
7302,tcp_7302,3286,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 58663), 6, -8826729750797771490)"
7303,tcp_7303,370,Google-home_Mon,"(('172.217.169.14', 80), ('192.168.20.114', 44567), 6, -8826729750797771490)"
7304,tcp_7304,965,Google-home_Mon,"(('192.168.20.114', 55840), ('216.58.206.131', 443), 6, -8826729750797771490)"
7305,tcp_7305,1530,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 33721), 6, -8826729750797771490)"
7306,tcp_7306,513,Google-home_Mon,"(('192.168.20.114', 47330), ('64.233.167.188', 5228), 6, -8826729750797771490)"
7307,tcp_7307,2050,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 33723), 6, -8826729750797771490)"
7308,tcp_7308,4786,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 33724), 6, -8826729750797771490)"
7309,tcp_7309,965,Google-home_Mon,"(('192.168.20.114', 47335), ('64.233.167.188', 5228), 6, -8826729750797771490)"
7310,tcp_7310,1608,Google-home_Mon,"(('192.168.20.114', 40336), ('216.58.204.74', 443), 6, -8826729750797771490)"
7311,tcp_7311,1531,Google-home_Mon,"(('192.168.20.114', 40337), ('216.58.204.74', 443), 6, -8826729750797771490)"
7312,tcp_7312,4238,Google-home_Mon,"(('192.168.20.114', 52127), ('216.58.213.4', 443), 6, -8826729750797771490)"
7313,tcp_7313,2591,Google-home_Mon,"(('192.168.20.114', 52128), ('216.58.213.4', 443), 6, -8826729750797771490)"
7314,tcp_7314,1462,Google-home_Mon,"(('192.168.20.114', 52130), ('216.58.213.4', 443), 6, -8826729750797771490)"
7315,tcp_7315,914,Google-home_Mon,"(('172.217.169.14', 443), ('192.168.20.114', 33734), 6, -8826729750797771490)"
7316,tcp_7316,589,Google-home_Mon,"(('192.168.20.114', 47860), ('216.58.213.100', 443), 6, -8826729750797771490)"
7317,tcp_7317,1064,Google-home_Mon,"(('192.168.20.114', 40158), ('216.58.198.170', 443), 6, -8826729750797771490)"
7318,tcp_7318,3988,Google-home_Mon,"(('192.168.20.114', 37889), ('74.125.133.188', 5228), 6, -8826729750797771490)"
7319,tcp_7319,589,Google-home_Mon,"(('192.168.20.114', 52173), ('216.58.204.4', 443), 6, -8826729750797771490)"
7320,tcp_7320,1064,Google-home_Mon,"(('192.168.20.114', 54308), ('216.58.201.10', 443), 6, -8826729750797771490)"
7321,tcp_7321,589,Google-home_Mon,"(('192.168.20.114', 42169), ('216.58.213.4', 443), 6, -8826729750797771490)"
7322,tcp_7322,373,Google-home_Mon,"(('192.168.20.114', 44918), ('216.58.198.106', 443), 6, -8826729750797771490)"
7323,tcp_7323,2174,Google-home_Mon,"(('108.177.15.188', 5228), ('192.168.20.114', 34994), 6, -8826729750797771490)"
7324,tcp_7324,1059,Google-home_Mon,"(('192.168.20.114', 44916), ('216.58.213.4', 443), 6, -8826729750797771490)"
7325,tcp_7325,373,Google-home_Mon,"(('192.168.20.114', 52991), ('216.58.198.170', 443), 6, -8826729750797771490)"
7326,tcp_7326,1059,Google-home_Mon,"(('192.168.20.114', 52337), ('216.58.204.4', 443), 6, -8826729750797771490)"
7327,tcp_7327,373,Google-home_Mon,"(('192.168.20.114', 44889), ('216.58.204.42', 443), 6, -8826729750797771490)"
7328,tcp_7328,1059,Google-home_Mon,"(('192.168.20.114', 54091), ('216.58.201.4', 443), 6, -8826729750797771490)"
7329,tcp_7329,350,Google-home_Mon,"(('192.168.20.114', 37947), ('216.58.210.42', 443), 6, -8826729750797771490)"
7330,tcp_7330,2622,Google-home_Mon,"(('172.217.169.4', 443), ('192.168.20.114', 41032), 6, -8826729750797771490)"
7331,tcp_7331,350,Google-home_Mon,"(('192.168.20.114', 40444), ('216.58.204.10', 443), 6, -8826729750797771490)"
7332,tcp_7332,470,Google-home_Mon,"(('192.168.20.114', 57345), ('216.58.210.36', 443), 6, -8826729750797771490)"
7333,tcp_7333,902,Google-home_Mon,"(('192.168.20.114', 44898), ('216.58.204.42', 443), 6, -8826729750797771490)"
7334,tcp_7334,1059,Google-home_Mon,"(('192.168.20.114', 35254), ('216.58.206.132', 443), 6, -8826729750797771490)"
7335,tcp_7335,2186,Google-home_Mon,"(('192.168.20.114', 50028), ('216.58.204.74', 443), 6, -8826729750797771490)"
7336,tcp_7336,1059,Google-home_Mon,"(('192.168.20.114', 35256), ('216.58.206.132', 443), 6, -8826729750797771490)"
7337,tcp_7337,2572,Google-home_Mon,"(('192.168.20.114', 53009), ('216.58.198.170', 443), 6, -8826729750797771490)"
7338,tcp_7338,1059,Google-home_Mon,"(('192.168.20.114', 49074), ('216.58.206.100', 443), 6, -8826729750797771490)"
7339,tcp_7339,1064,Google-home_Mon,"(('192.168.20.114', 37943), ('216.58.212.106', 443), 6, -8826729750797771490)"
7340,tcp_7340,1059,Google-home_Mon,"(('192.168.20.114', 44939), ('216.58.213.4', 443), 6, -8826729750797771490)"
7341,tcp_7341,1361,Google-home_Mon,"(('192.168.20.114', 54183), ('216.58.213.10', 443), 6, -8826729750797771490)"
7342,tcp_7342,1059,Google-home_Mon,"(('192.168.20.114', 54110), ('216.58.201.4', 443), 6, -8826729750797771490)"
7343,tcp_7343,2572,Google-home_Mon,"(('192.168.20.114', 50037), ('216.58.204.74', 443), 6, -8826729750797771490)"
7344,tcp_7344,2622,Google-home_Mon,"(('172.217.169.4', 443), ('192.168.20.114', 41051), 6, -8826729750797771490)"
7345,tcp_7345,373,Google-home_Mon,"(('192.168.20.114', 53019), ('216.58.198.170', 443), 6, -8826729750797771490)"
7346,tcp_7346,2622,Google-home_Mon,"(('172.217.169.4', 443), ('192.168.20.114', 41055), 6, -8826729750797771490)"
7347,tcp_7347,1361,Google-home_Mon,"(('192.168.20.114', 37954), ('216.58.212.106', 443), 6, -8826729750797771490)"
7348,tcp_7348,1059,Google-home_Mon,"(('192.168.20.114', 60387), ('216.58.214.4', 443), 6, -8826729750797771490)"
7349,tcp_7349,2186,Google-home_Mon,"(('192.168.20.114', 41906), ('216.58.208.138', 443), 6, -8826729750797771490)"
7350,tcp_7350,656,Google-home_Mon,"(('192.168.20.114', 49094), ('216.58.206.100', 443), 6, -8826729750797771490)"
7351,tcp_7351,1361,Google-home_Mon,"(('192.168.20.114', 49986), ('216.58.201.10', 443), 6, -8826729750797771490)"
7352,tcp_7352,589,Google-home_Mon,"(('192.168.20.114', 44963), ('216.58.213.4', 443), 6, -8826729750797771490)"
7353,tcp_7353,1064,Google-home_Mon,"(('192.168.20.114', 58696), ('216.58.213.74', 443), 6, -8826729750797771490)"
7354,tcp_7354,589,Google-home_Mon,"(('192.168.20.114', 54136), ('216.58.201.4', 443), 6, -8826729750797771490)"
7355,tcp_7355,350,Google-home_Mon,"(('192.168.20.114', 49996), ('216.58.201.10', 443), 6, -8826729750797771490)"
7356,tcp_7356,2622,Google-home_Mon,"(('172.217.169.4', 443), ('192.168.20.114', 41078), 6, -8826729750797771490)"
7357,tcp_7357,109,Google-home_Mon,"(('192.168.20.114', 40489), ('216.58.204.10', 443), 6, -8826729750797771490)"
7358,tcp_7358,2622,Google-home_Mon,"(('173.194.76.106', 443), ('192.168.20.114', 40241), 6, -8826729750797771490)"
7359,tcp_7359,2572,Google-home_Mon,"(('192.168.20.114', 43662), ('216.58.208.170', 443), 6, -8826729750797771490)"
7360,tcp_7360,3988,Google-home_Mon,"(('192.168.20.114', 48472), ('74.125.133.188', 5228), 6, -8826729750797771490)"
7361,tcp_7361,589,Google-home_Mon,"(('192.168.20.114', 54149), ('216.58.201.4', 443), 6, -8826729750797771490)"
7362,tcp_7362,373,Google-home_Mon,"(('192.168.20.114', 59744), ('216.58.212.74', 443), 6, -8826729750797771490)"
7363,tcp_7363,2622,Google-home_Mon,"(('172.217.169.4', 443), ('192.168.20.114', 41090), 6, -8826729750797771490)"
7364,tcp_7364,1064,Google-home_Mon,"(('192.168.20.114', 38008), ('216.58.210.42', 443), 6, -8826729750797771490)"
7365,tcp_7365,2622,Google-home_Mon,"(('172.217.169.4', 443), ('192.168.20.114', 41093), 6, -8826729750797771490)"
